Time	Color	Edge	Label	
255	Blue	95;102	(95,102)
255	Blue	153;158	(153,158)
255	Blue	156;158	(156,158)
255	Blue	170;177	(170,177)
255	Blue	104;105	(104,105)
255	Blue	3;63	(3,63)
255	Blue	0;11	(0,11)
255	Blue	153;174	(153,174)
255	Blue	119;122	(119,122)
255	Blue	94;115	(94,115)
255	Blue	25;53	(25,53)
255	Blue	62;70	(62,70)
256	Blue	82;119	(82,119)
256	Blue	14;60	(14,60)
256	Blue	95;102	(95,102)
256	Blue	153;158	(153,158)
256	Blue	156;158	(156,158)
256	Blue	155;178	(155,178)
256	Blue	80;139	(80,139)
256	Blue	3;63	(3,63)
256	Blue	0;11	(0,11)
256	Blue	153;174	(153,174)
256	Blue	119;122	(119,122)
256	Blue	150;171	(150,171)
256	Blue	25;53	(25,53)
256	Blue	62;70	(62,70)
257	Blue	82;119	(82,119)
257	Blue	14;60	(14,60)
257	Blue	95;102	(95,102)
257	Blue	153;158	(153,158)
257	Blue	156;158	(156,158)
257	Blue	157;172	(157,172)
257	Blue	80;139	(80,139)
257	Blue	3;63	(3,63)
257	Blue	0;11	(0,11)
257	Blue	163;179	(163,179)
257	Blue	119;122	(119,122)
257	Blue	106;119	(106,119)
257	Blue	25;53	(25,53)
257	Blue	11;34	(11,34)
257	Blue	62;70	(62,70)
258	Blue	82;119	(82,119)
258	Blue	14;60	(14,60)
258	Blue	95;102	(95,102)
258	Blue	34;70	(34,70)
258	Blue	153;158	(153,158)
258	Blue	156;158	(156,158)
258	Blue	157;172	(157,172)
258	Blue	80;139	(80,139)
258	Blue	3;63	(3,63)
258	Blue	0;11	(0,11)
258	Blue	153;174	(153,174)
258	Blue	163;179	(163,179)
258	Blue	119;122	(119,122)
258	Blue	150;171	(150,171)
258	Blue	25;53	(25,53)
258	Blue	104;112	(104,112)
258	Blue	62;70	(62,70)
259	Blue	82;119	(82,119)
259	Blue	14;60	(14,60)
259	Blue	80;139	(80,139)
259	Blue	37;42	(37,42)
259	Blue	156;158	(156,158)
259	Blue	157;158	(157,158)
259	Blue	157;172	(157,172)
259	Blue	34;62	(34,62)
259	Blue	95;102	(95,102)
259	Blue	3;63	(3,63)
259	Blue	0;11	(0,11)
259	Blue	153;174	(153,174)
259	Blue	163;179	(163,179)
259	Blue	119;122	(119,122)
259	Blue	106;119	(106,119)
259	Blue	153;158	(153,158)
259	Blue	11;25	(11,25)
259	Blue	60;70	(60,70)
259	Blue	50;129	(50,129)
259	Blue	62;70	(62,70)
260	Blue	153;157	(153,157)
260	Blue	95;102	(95,102)
260	Blue	153;158	(153,158)
260	Blue	156;158	(156,158)
260	Blue	170;177	(170,177)
260	Blue	14;60	(14,60)
260	Blue	157;158	(157,158)
260	Blue	34;62	(34,62)
260	Blue	0;11	(0,11)
260	Blue	14;70	(14,70)
260	Blue	3;63	(3,63)
260	Blue	157;172	(157,172)
260	Blue	119;122	(119,122)
260	Blue	25;53	(25,53)
260	Blue	37;42	(37,42)
260	Blue	32;75	(32,75)
260	Blue	9;55	(9,55)
260	Blue	60;70	(60,70)
260	Blue	50;129	(50,129)
261	Blue	95;102	(95,102)
261	Blue	153;158	(153,158)
261	Blue	156;158	(156,158)
261	Blue	34;62	(34,62)
261	Blue	0;11	(0,11)
261	Blue	14;70	(14,70)
261	Blue	155;170	(155,170)
261	Blue	17;67	(17,67)
261	Blue	153;174	(153,174)
261	Blue	119;122	(119,122)
261	Blue	106;119	(106,119)
261	Blue	25;53	(25,53)
261	Blue	163;174	(163,174)
262	Blue	155;174	(155,174)
262	Blue	163;173	(163,173)
262	Blue	84;98	(84,98)
262	Blue	75;137	(75,137)
262	Blue	118;128	(118,128)
262	Blue	5;13	(5,13)
262	Blue	90;137	(90,137)
262	Blue	14;70	(14,70)
262	Blue	32;64	(32,64)
262	Blue	32;75	(32,75)
262	Blue	153;155	(153,155)
262	Blue	119;122	(119,122)
262	Blue	169;178	(169,178)
262	Blue	13;63	(13,63)
262	Blue	94;120	(94,120)
262	Blue	151;178	(151,178)
262	Blue	167;169	(167,169)
262	Blue	14;60	(14,60)
262	Blue	151;158	(151,158)
262	Blue	35;153	(35,153)
262	Blue	153;158	(153,158)
262	Blue	100;102	(100,102)
262	Blue	10;59	(10,59)
262	Blue	10;166	(10,166)
262	Blue	138;140	(138,140)
262	Blue	124;131	(124,131)
262	Blue	0;11	(0,11)
262	Blue	153;174	(153,174)
262	Blue	79;137	(79,137)
262	Blue	25;53	(25,53)
262	Blue	163;164	(163,164)
262	Blue	149;173	(149,173)
262	Blue	50;129	(50,129)
262	Blue	62;70	(62,70)
262	Blue	164;167	(164,167)
262	Blue	88;92	(88,92)
262	Blue	155;178	(155,178)
262	Blue	99;129	(99,129)
262	Blue	28;118	(28,118)
262	Blue	17;120	(17,120)
262	Blue	131;137	(131,137)
262	Blue	150;39	(150,39)
262	Blue	56;150	(56,150)
262	Blue	13;94	(13,94)
262	Blue	122;123	(122,123)
262	Blue	64;72	(64,72)
262	Blue	63;94	(63,94)
262	Blue	35;174	(35,174)
262	Blue	54;94	(54,94)
262	Blue	95;102	(95,102)
262	Blue	164;179	(164,179)
262	Blue	157;179	(157,179)
262	Blue	157;169	(157,169)
262	Blue	161;176	(161,176)
262	Blue	94;137	(94,137)
262	Blue	35;158	(35,158)
262	Blue	94;118	(94,118)
262	Blue	164;173	(164,173)
262	Blue	95;100	(95,100)
262	Blue	17;67	(17,67)
262	Blue	19;94	(19,94)
262	Blue	35;176	(35,176)
262	Blue	151;155	(151,155)
262	Blue	157;164	(157,164)
262	Blue	77;95	(77,95)
262	Blue	32;137	(32,137)
262	Blue	99;123	(99,123)
262	Blue	158;173	(158,173)
263	Blue	19;63	(19,63)
263	Blue	80;139	(80,139)
263	Blue	98;102	(98,102)
263	Blue	46;60	(46,60)
263	Blue	82;122	(82,122)
263	Blue	99;119	(99,119)
263	Blue	75;137	(75,137)
263	Blue	55;94	(55,94)
263	Blue	97;100	(97,100)
263	Blue	87;105	(87,105)
263	Blue	37;89	(37,89)
263	Blue	88;110	(88,110)
263	Blue	32;75	(32,75)
263	Blue	118;135	(118,135)
263	Blue	32;137	(32,137)
263	Blue	95;113	(95,113)
263	Blue	26;115	(26,115)
263	Blue	98;113	(98,113)
263	Blue	14;60	(14,60)
263	Blue	115;129	(115,129)
263	Blue	122;123	(122,123)
263	Blue	100;102	(100,102)
263	Blue	156;176	(156,176)
263	Blue	95;100	(95,100)
263	Blue	100;113	(100,113)
263	Blue	138;140	(138,140)
263	Blue	38;94	(38,94)
263	Blue	0;11	(0,11)
263	Blue	106;123	(106,123)
263	Blue	105;113	(105,113)
263	Blue	84;104	(84,104)
263	Blue	87;108	(87,108)
263	Blue	25;53	(25,53)
263	Blue	124;135	(124,135)
263	Blue	84;113	(84,113)
263	Blue	98;100	(98,100)
263	Blue	19;94	(19,94)
263	Blue	62;70	(62,70)
263	Blue	25;42	(25,42)
263	Blue	55;69	(55,69)
263	Blue	124;128	(124,128)
263	Blue	84;148	(84,148)
263	Blue	95;102	(95,102)
263	Blue	97;113	(97,113)
263	Blue	17;120	(17,120)
263	Blue	17;67	(17,67)
263	Blue	10;59	(10,59)
263	Blue	118;124	(118,124)
263	Blue	78;95	(78,95)
263	Blue	18;94	(18,94)
263	Blue	63;94	(63,94)
263	Blue	28;118	(28,118)
263	Blue	97;98	(97,98)
263	Blue	84;87	(84,87)
263	Blue	100;105	(100,105)
263	Blue	95;105	(95,105)
263	Blue	88;113	(88,113)
263	Blue	78;105	(78,105)
263	Blue	18;69	(18,69)
263	Blue	25;44	(25,44)
263	Blue	118;128	(118,128)
263	Blue	82;111	(82,111)
263	Blue	131;137	(131,137)
263	Blue	78;100	(78,100)
263	Blue	84;105	(84,105)
263	Blue	141;84	(141,84)
263	Blue	119;123	(119,123)
263	Blue	99;123	(99,123)
264	Blue	98;102	(98,102)
264	Blue	11;68	(11,68)
264	Blue	34;73	(34,73)
264	Blue	0;7	(0,7)
264	Blue	21;47	(21,47)
264	Blue	102;119	(102,119)
264	Blue	67;154	(67,154)
264	Blue	28;118	(28,118)
264	Blue	7;68	(7,68)
264	Blue	104;112	(104,112)
264	Blue	11;42	(11,42)
264	Blue	49;73	(49,73)
264	Blue	84;95	(84,95)
264	Blue	0;45	(0,45)
264	Blue	131;137	(131,137)
264	Blue	65;73	(65,73)
264	Blue	95;98	(95,98)
264	Blue	94;150	(94,150)
264	Blue	0;42	(0,42)
264	Blue	14;21	(14,21)
264	Blue	18;150	(18,150)
264	Blue	99;119	(99,119)
264	Blue	88;90	(88,90)
264	Blue	34;42	(34,42)
264	Blue	26;153	(26,153)
264	Blue	100;102	(100,102)
264	Blue	95;100	(95,100)
264	Blue	10;166	(10,166)
264	Blue	0;11	(0,11)
264	Blue	106;123	(106,123)
264	Blue	84;104	(84,104)
264	Blue	25;42	(25,42)
264	Blue	17;160	(17,160)
264	Blue	29;46	(29,46)
264	Blue	37;40	(37,40)
264	Blue	26;174	(26,174)
264	Blue	17;167	(17,167)
264	Blue	18;58	(18,58)
264	Blue	152;160	(152,160)
264	Blue	99;123	(99,123)
264	Blue	7;34	(7,34)
264	Blue	19;63	(19,63)
264	Blue	32;75	(32,75)
264	Blue	154;167	(154,167)
264	Blue	7;11	(7,11)
264	Blue	82;109	(82,109)
264	Blue	156;176	(156,176)
264	Blue	49;65	(49,65)
264	Blue	87;108	(87,108)
264	Blue	118;124	(118,124)
264	Blue	124;135	(124,135)
264	Blue	98;100	(98,100)
264	Blue	19;94	(19,94)
264	Blue	62;70	(62,70)
264	Blue	113;128	(113,128)
264	Blue	153;176	(153,176)
264	Blue	55;151	(55,151)
264	Blue	11;37	(11,37)
264	Blue	67;167	(67,167)
264	Blue	106;119	(106,119)
264	Blue	18;94	(18,94)
264	Blue	42;60	(42,60)
264	Blue	37;73	(37,73)
264	Blue	95;105	(95,105)
264	Blue	88;113	(88,113)
264	Blue	95;106	(95,106)
264	Blue	69;150	(69,150)
264	Blue	63;94	(63,94)
264	Blue	46;60	(46,60)
264	Blue	23;74	(23,74)
264	Blue	128;89	(128,89)
264	Blue	37;49	(37,49)
264	Blue	104;105	(104,105)
264	Blue	37;89	(37,89)
264	Blue	118;135	(118,135)
264	Blue	169;178	(169,178)
264	Blue	84;112	(84,112)
264	Blue	138;140	(138,140)
264	Blue	35;94	(35,94)
264	Blue	118;128	(118,128)
264	Blue	88;92	(88,92)
264	Blue	18;39	(18,39)
264	Blue	17;120	(17,120)
264	Blue	150;39	(150,39)
264	Blue	124;128	(124,128)
264	Blue	149;172	(149,172)
264	Blue	115;129	(115,129)
264	Blue	34;68	(34,68)
264	Blue	95;102	(95,102)
264	Blue	18;69	(18,69)
264	Blue	35;63	(35,63)
264	Blue	17;67	(17,67)
264	Blue	17;154	(17,154)
264	Blue	119;123	(119,123)
264	Blue	157;164	(157,164)
264	Blue	55;178	(55,178)
265	Blue	82;119	(82,119)
265	Blue	19;63	(19,63)
265	Blue	21;47	(21,47)
265	Blue	7;47	(7,47)
265	Blue	23;74	(23,74)
265	Blue	163;173	(163,173)
265	Blue	128;89	(128,89)
265	Blue	99;119	(99,119)
265	Blue	82;123	(82,123)
265	Blue	88;90	(88,90)
265	Blue	138;140	(138,140)
265	Blue	104;105	(104,105)
265	Blue	40;49	(40,49)
265	Blue	32;75	(32,75)
265	Blue	98;102	(98,102)
265	Blue	46;47	(46,47)
265	Blue	163;179	(163,179)
265	Blue	155;165	(155,165)
265	Blue	94;115	(94,115)
265	Blue	55;169	(55,169)
265	Blue	94;120	(94,120)
265	Blue	151;178	(151,178)
265	Blue	86;88	(86,88)
265	Blue	98;100	(98,100)
265	Blue	88;89	(88,89)
265	Blue	32;64	(32,64)
265	Blue	153;158	(153,158)
265	Blue	100;102	(100,102)
265	Blue	103;115	(103,115)
265	Blue	95;100	(95,100)
265	Blue	103;106	(103,106)
265	Blue	152;155	(152,155)
265	Blue	10;166	(10,166)
265	Blue	49;65	(49,65)
265	Blue	7;68	(7,68)
265	Blue	62;70	(62,70)
265	Blue	0;11	(0,11)
265	Blue	153;174	(153,174)
265	Blue	38;173	(38,173)
265	Blue	84;104	(84,104)
265	Blue	131;144	(131,144)
265	Blue	34;53	(34,53)
265	Blue	104;112	(104,112)
265	Blue	151;164	(151,164)
265	Blue	113;128	(113,128)
265	Blue	151;153	(151,153)
265	Blue	25;42	(25,42)
265	Blue	98;103	(98,103)
265	Blue	11;42	(11,42)
265	Blue	94;98	(94,98)
265	Blue	21;45	(21,45)
265	Blue	49;73	(49,73)
265	Blue	11;37	(11,37)
265	Blue	17;160	(17,160)
265	Blue	7;45	(7,45)
265	Blue	160;167	(160,167)
265	Blue	20;32	(20,32)
265	Blue	87;108	(87,108)
265	Blue	84;105	(84,105)
265	Blue	65;73	(65,73)
265	Blue	95;98	(95,98)
265	Blue	29;46	(29,46)
265	Blue	166;167	(166,167)
265	Blue	94;118	(94,118)
265	Blue	94;103	(94,103)
265	Blue	149;172	(149,172)
265	Blue	95;102	(95,102)
265	Blue	11;25	(11,25)
265	Blue	102;103	(102,103)
265	Blue	95;103	(95,103)
265	Blue	100;103	(100,103)
265	Blue	157;172	(157,172)
265	Blue	118;128	(118,128)
265	Blue	40;73	(40,73)
265	Blue	150;164	(150,164)
265	Blue	149;164	(149,164)
265	Blue	0;42	(0,42)
265	Blue	155;178	(155,178)
265	Blue	44;60	(44,60)
265	Blue	150;171	(150,171)
265	Blue	152;160	(152,160)
265	Blue	103;119	(103,119)
265	Blue	41;44	(41,44)
266	Blue	82;119	(82,119)
266	Blue	100;102	(100,102)
266	Blue	163;173	(163,173)
266	Blue	155;178	(155,178)
266	Blue	82;123	(82,123)
266	Blue	138;140	(138,140)
266	Blue	99;123	(99,123)
266	Blue	3;63	(3,63)
266	Blue	65;73	(65,73)
266	Blue	103;106	(103,106)
266	Blue	40;49	(40,49)
266	Blue	103;119	(103,119)
266	Blue	119;122	(119,122)
267	Blue	100;102	(100,102)
267	Blue	82;123	(82,123)
267	Blue	21;68	(21,68)
267	Blue	65;73	(65,73)
267	Blue	119;122	(119,122)
267	Blue	40;49	(40,49)
267	Blue	103;119	(103,119)
268	Blue	49;73	(49,73)
268	Blue	163;173	(163,173)
268	Blue	82;123	(82,123)
268	Blue	165;173	(165,173)
268	Blue	138;140	(138,140)
268	Blue	157;172	(157,172)
268	Blue	65;73	(65,73)
268	Blue	119;122	(119,122)
268	Blue	40;49	(40,49)
268	Blue	103;119	(103,119)
268	Blue	100;102	(100,102)
269	Blue	153;158	(153,158)
269	Blue	100;102	(100,102)
269	Blue	7;33	(7,33)
269	Blue	82;123	(82,123)
269	Blue	138;140	(138,140)
269	Blue	3;63	(3,63)
269	Blue	21;68	(21,68)
269	Blue	65;73	(65,73)
269	Blue	119;122	(119,122)
269	Blue	40;49	(40,49)
269	Blue	103;119	(103,119)
270	Blue	95;102	(95,102)
270	Blue	153;158	(153,158)
270	Blue	100;102	(100,102)
270	Blue	155;178	(155,178)
270	Blue	3;63	(3,63)
270	Blue	21;68	(21,68)
270	Blue	65;73	(65,73)
270	Blue	119;122	(119,122)
270	Blue	40;49	(40,49)
270	Blue	103;119	(103,119)
270	Blue	156;158	(156,158)
271	Blue	95;102	(95,102)
271	Blue	153;158	(153,158)
271	Blue	156;158	(156,158)
271	Blue	155;178	(155,178)
271	Blue	138;140	(138,140)
271	Blue	40;73	(40,73)
271	Blue	3;63	(3,63)
271	Blue	157;172	(157,172)
271	Blue	65;73	(65,73)
271	Blue	119;122	(119,122)
271	Blue	90;138	(90,138)
271	Blue	40;49	(40,49)
271	Blue	47;49	(47,49)
271	Blue	161;176	(161,176)
271	Blue	100;102	(100,102)
272	Blue	95;102	(95,102)
272	Blue	153;158	(153,158)
272	Blue	100;102	(100,102)
272	Blue	161;176	(161,176)
272	Blue	157;172	(157,172)
272	Blue	3;63	(3,63)
272	Blue	21;68	(21,68)
272	Blue	65;73	(65,73)
272	Blue	119;122	(119,122)
272	Blue	40;49	(40,49)
272	Blue	166;167	(166,167)
272	Blue	103;119	(103,119)
272	Blue	156;158	(156,158)
273	Blue	166;167	(166,167)
273	Blue	156;158	(156,158)
273	Blue	155;178	(155,178)
273	Blue	157;172	(157,172)
273	Blue	163;179	(163,179)
273	Blue	119;122	(119,122)
273	Blue	40;49	(40,49)
273	Blue	153;158	(153,158)
273	Blue	100;102	(100,102)
274	Blue	80;139	(80,139)
274	Blue	95;101	(95,101)
274	Blue	95;118	(95,118)
274	Blue	84;124	(84,124)
274	Blue	119;122	(119,122)
274	Blue	94;115	(94,115)
274	Blue	153;158	(153,158)
274	Blue	100;102	(100,102)
274	Blue	98;100	(98,100)
274	Blue	82;106	(82,106)
274	Blue	28;124	(28,124)
274	Blue	84;105	(84,105)
274	Blue	65;73	(65,73)
274	Blue	95;98	(95,98)
274	Blue	40;49	(40,49)
274	Blue	101;119	(101,119)
274	Blue	8;47	(8,47)
274	Blue	156;158	(156,158)
274	Blue	95;102	(95,102)
274	Blue	166;167	(166,167)
274	Blue	50;103	(50,103)
274	Blue	95;126	(95,126)
275	Blue	82;119	(82,119)
275	Blue	84;119	(84,119)
275	Blue	155;178	(155,178)
275	Blue	100;102	(100,102)
275	Blue	95;100	(95,100)
275	Blue	99;119	(99,119)
275	Blue	157;172	(157,172)
275	Blue	28;124	(28,124)
275	Blue	49;65	(49,65)
275	Blue	28;118	(28,118)
275	Blue	98;119	(98,119)
275	Blue	82;112	(82,112)
275	Blue	100;119	(100,119)
275	Blue	65;73	(65,73)
275	Blue	119;122	(119,122)
275	Blue	100;120	(100,120)
275	Blue	40;49	(40,49)
275	Blue	118;124	(118,124)
275	Blue	153;158	(153,158)
275	Blue	82;84	(82,84)
275	Blue	156;158	(156,158)
276	Blue	100;102	(100,102)
276	Blue	80;139	(80,139)
276	Blue	153;158	(153,158)
276	Blue	156;158	(156,158)
276	Blue	163;173	(163,173)
276	Blue	95;100	(95,100)
276	Blue	24;29	(24,29)
276	Blue	29;74	(29,74)
276	Blue	28;118	(28,118)
276	Blue	95;102	(95,102)
276	Blue	157;172	(157,172)
276	Blue	65;73	(65,73)
276	Blue	118;124	(118,124)
276	Blue	8;47	(8,47)
276	Blue	84;112	(84,112)
277	Blue	95;102	(95,102)
277	Blue	153;158	(153,158)
277	Blue	156;158	(156,158)
277	Blue	163;173	(163,173)
277	Blue	95;100	(95,100)
277	Blue	155;178	(155,178)
277	Blue	157;172	(157,172)
277	Blue	82;122	(82,122)
277	Blue	82;125	(82,125)
277	Blue	24;74	(24,74)
277	Blue	8;47	(8,47)
277	Blue	40;49	(40,49)
277	Blue	24;29	(24,29)
277	Blue	122;125	(122,125)
277	Blue	166;167	(166,167)
277	Blue	100;102	(100,102)
278	Blue	79;140	(79,140)
278	Blue	95;102	(95,102)
278	Blue	166;167	(166,167)
278	Blue	156;158	(156,158)
278	Blue	21;68	(21,68)
278	Blue	163;173	(163,173)
278	Blue	95;100	(95,100)
278	Blue	133;140	(133,140)
278	Blue	29;74	(29,74)
278	Blue	80;139	(80,139)
278	Blue	157;172	(157,172)
278	Blue	65;73	(65,73)
278	Blue	40;49	(40,49)
278	Blue	24;29	(24,29)
278	Blue	24;74	(24,74)
278	Blue	100;102	(100,102)
279	Blue	80;139	(80,139)
279	Blue	100;102	(100,102)
279	Blue	95;100	(95,100)
279	Blue	3;10	(3,10)
279	Blue	82;125	(82,125)
279	Blue	29;74	(29,74)
279	Blue	95;102	(95,102)
279	Blue	82;122	(82,122)
279	Blue	157;172	(157,172)
279	Blue	40;49	(40,49)
279	Blue	155;178	(155,178)
279	Blue	8;47	(8,47)
279	Blue	156;158	(156,158)
280	Blue	153;158	(153,158)
280	Blue	156;158	(156,158)
280	Blue	155;178	(155,178)
280	Blue	82;125	(82,125)
280	Blue	82;122	(82,122)
280	Blue	157;172	(157,172)
280	Blue	40;49	(40,49)
280	Blue	122;125	(122,125)
280	Blue	149;172	(149,172)
280	Blue	3;10	(3,10)
280	Blue	100;102	(100,102)
281	Blue	153;158	(153,158)
281	Blue	156;158	(156,158)
281	Blue	170;177	(170,177)
281	Blue	3;10	(3,10)
281	Blue	33;46	(33,46)
281	Blue	65;73	(65,73)
281	Blue	40;49	(40,49)
281	Blue	155;178	(155,178)
282	Blue	24;29	(24,29)
282	Blue	170;177	(170,177)
282	Blue	163;173	(163,173)
282	Blue	3;10	(3,10)
282	Blue	15;32	(15,32)
282	Blue	65;73	(65,73)
282	Blue	40;49	(40,49)
282	Blue	84;112	(84,112)
283	Blue	153;158	(153,158)
283	Blue	170;177	(170,177)
283	Blue	29;73	(29,73)
283	Blue	3;10	(3,10)
283	Blue	65;73	(65,73)
283	Blue	40;49	(40,49)
283	Blue	24;29	(24,29)
283	Blue	155;178	(155,178)
283	Blue	115;126	(115,126)
284	Blue	80;139	(80,139)
284	Blue	24;29	(24,29)
284	Blue	156;158	(156,158)
284	Blue	155;178	(155,178)
284	Blue	29;74	(29,74)
284	Blue	21;29	(21,29)
284	Blue	38;56	(38,56)
284	Blue	58;69	(58,69)
284	Blue	21;68	(21,68)
284	Blue	65;73	(65,73)
284	Blue	15;18	(15,18)
284	Blue	3;19	(3,19)
284	Blue	40;49	(40,49)
284	Blue	9;69	(9,69)
284	Blue	15;69	(15,69)
284	Blue	135;136	(135,136)
284	Blue	3;10	(3,10)
284	Blue	21;24	(21,24)
284	Blue	49;73	(49,73)
285	Blue	18;55	(18,55)
285	Blue	164;170	(164,170)
285	Blue	18;150	(18,150)
285	Blue	170;171	(170,171)
285	Blue	158;165	(158,165)
285	Blue	18;163	(18,163)
285	Blue	163;173	(163,173)
285	Blue	55;75	(55,75)
285	Blue	150;154	(150,154)
285	Blue	11;118	(11,118)
285	Blue	80;92	(80,92)
285	Blue	55;163	(55,163)
285	Blue	157;172	(157,172)
285	Blue	139;142	(139,142)
285	Blue	25;47	(25,47)
285	Blue	154;167	(154,167)
285	Blue	55;155	(55,155)
285	Blue	149;172	(149,172)
285	Blue	153;171	(153,171)
285	Blue	153;158	(153,158)
285	Blue	100;102	(100,102)
285	Blue	150;155	(150,155)
285	Blue	157;159	(157,159)
285	Blue	18;155	(18,155)
285	Blue	18;177	(18,177)
285	Blue	170;178	(170,178)
285	Blue	161;178	(161,178)
285	Blue	163;178	(163,178)
285	Blue	153;174	(153,174)
285	Blue	92;110	(92,110)
285	Blue	165;177	(165,177)
285	Blue	9;69	(9,69)
285	Blue	18;75	(18,75)
285	Blue	131;155	(131,155)
285	Blue	153;170	(153,170)
285	Blue	153;157	(153,157)
285	Blue	164;167	(164,167)
285	Blue	149;154	(149,154)
285	Blue	49;73	(49,73)
285	Blue	155;178	(155,178)
285	Blue	7;45	(7,45)
285	Blue	155;172	(155,172)
285	Blue	95;102	(95,102)
285	Blue	157;161	(157,161)
285	Blue	154;165	(154,165)
285	Blue	164;172	(164,172)
285	Blue	10;59	(10,59)
285	Blue	149;165	(149,165)
285	Blue	18;178	(18,178)
285	Blue	10;32	(10,32)
285	Blue	38;49	(38,49)
285	Blue	95;100	(95,100)
285	Blue	176;177	(176,177)
285	Blue	131;137	(131,137)
285	Blue	5;63	(5,63)
285	Blue	166;167	(166,167)
285	Blue	18;153	(18,153)
285	Blue	158;163	(158,163)
285	Blue	9;38	(9,38)
285	Blue	161;176	(161,176)
285	Blue	17;75	(17,75)
285	Blue	11;124	(11,124)
285	Blue	18;164	(18,164)
285	Blue	150;164	(150,164)
285	Blue	149;164	(149,164)
285	Blue	155;177	(155,177)
285	Blue	33;42	(33,42)
285	Blue	25;37	(25,37)
285	Blue	10;55	(10,55)
285	Blue	55;161	(55,161)
285	Blue	13;75	(13,75)
285	Blue	135;136	(135,136)
285	Blue	165;172	(165,172)
285	Blue	55;178	(55,178)
285	Blue	3;19	(3,19)
286	Blue	18;55	(18,55)
286	Blue	95;102	(95,102)
286	Blue	100;102	(100,102)
286	Blue	95;100	(95,100)
286	Blue	10;166	(10,166)
286	Blue	80;92	(80,92)
286	Blue	150;164	(150,164)
286	Blue	157;172	(157,172)
286	Blue	154;167	(154,167)
286	Blue	80;110	(80,110)
287	Blue	42;71	(42,71)
287	Blue	80;110	(80,110)
287	Blue	95;102	(95,102)
287	Blue	100;102	(100,102)
287	Blue	33;71	(33,71)
288	Blue	18;55	(18,55)
288	Blue	100;102	(100,102)
288	Blue	33;71	(33,71)
288	Blue	96;102	(96,102)
288	Blue	122;126	(122,126)
288	Blue	96;100	(96,100)
288	Blue	80;110	(80,110)
288	Blue	55;178	(55,178)
289	Blue	95;102	(95,102)
289	Blue	142;146	(142,146)
289	Blue	165;167	(165,167)
289	Blue	42;47	(42,47)
289	Blue	96;102	(96,102)
289	Blue	122;126	(122,126)
289	Blue	142;143	(142,143)
289	Blue	24;33	(24,33)
289	Blue	15;72	(15,72)
289	Blue	15;69	(15,69)
290	Blue	18;55	(18,55)
290	Blue	95;102	(95,102)
290	Blue	26;174	(26,174)
290	Blue	153;158	(153,158)
290	Blue	100;102	(100,102)
290	Blue	158;174	(158,174)
290	Blue	58;150	(58,150)
290	Blue	7;45	(7,45)
290	Blue	47;60	(47,60)
290	Blue	96;102	(96,102)
290	Blue	33;71	(33,71)
290	Blue	170;171	(170,171)
290	Blue	42;60	(42,60)
290	Blue	55;178	(55,178)
291	Blue	15;12	(15,12)
291	Blue	47;60	(47,60)
291	Blue	95;102	(95,102)
291	Blue	17;75	(17,75)
291	Blue	49;73	(49,73)
291	Blue	0;25	(0,25)
291	Blue	5;17	(5,17)
291	Blue	7;45	(7,45)
291	Blue	154;169	(154,169)
291	Blue	7;68	(7,68)
291	Blue	95;100	(95,100)
291	Blue	154;165	(154,165)
291	Blue	150;39	(150,39)
291	Blue	100;102	(100,102)
291	Blue	33;71	(33,71)
291	Blue	13;19	(13,19)
291	Blue	96;100	(96,100)
291	Blue	158;167	(158,167)
291	Blue	60;70	(60,70)
291	Blue	55;178	(55,178)
291	Blue	0;28	(0,28)
292	Blue	18;55	(18,55)
292	Blue	167;174	(167,174)
292	Blue	5;13	(5,13)
292	Blue	60;70	(60,70)
292	Blue	32;64	(32,64)
292	Blue	153;158	(153,158)
292	Blue	100;102	(100,102)
292	Blue	158;174	(158,174)
292	Blue	95;100	(95,100)
292	Blue	154;169	(154,169)
292	Blue	24;42	(24,42)
292	Blue	96;98	(96,98)
292	Blue	67;75	(67,75)
292	Blue	154;165	(154,165)
292	Blue	17;67	(17,67)
292	Blue	150;39	(150,39)
292	Blue	95;98	(95,98)
292	Blue	33;71	(33,71)
292	Blue	158;167	(158,167)
292	Blue	35;174	(35,174)
292	Blue	63;167	(63,167)
292	Blue	95;102	(95,102)
292	Blue	24;29	(24,29)
292	Blue	17;75	(17,75)
292	Blue	35;63	(35,63)
293	Blue	11;74	(11,74)
293	Blue	32;64	(32,64)
293	Blue	24;29	(24,29)
293	Blue	63;167	(63,167)
293	Blue	75;165	(75,165)
293	Blue	88;136	(88,136)
293	Blue	17;75	(17,75)
293	Blue	67;75	(67,75)
293	Blue	35;63	(35,63)
293	Blue	17;67	(17,67)
293	Blue	32;165	(32,165)
293	Blue	32;63	(32,63)
293	Blue	33;71	(33,71)
293	Blue	122;126	(122,126)
293	Blue	164;171	(164,171)
293	Blue	4;64	(4,64)
294	Blue	18;64	(18,64)
294	Blue	131;137	(131,137)
294	Blue	88;136	(88,136)
294	Blue	18;35	(18,35)
294	Blue	32;154	(32,154)
294	Blue	164;179	(164,179)
294	Blue	75;165	(75,165)
294	Blue	25;37	(25,37)
294	Blue	5;13	(5,13)
294	Blue	152;164	(152,164)
294	Blue	4;13	(4,13)
294	Blue	150;169	(150,169)
294	Blue	122;126	(122,126)
294	Blue	153;174	(153,174)
294	Blue	32;63	(32,63)
294	Blue	169;178	(169,178)
294	Blue	67;167	(67,167)
